species_name,is_wild,is_domestic,is_aquatic,causal_agent_type,country_name,latitude,longitude,month,season,susceptible,epi_unit_type,disease_name
Greater White-fronted Goose,1,0,0,Virus,Germany,51.78,14.64,January,Winter,0,Not applicable,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Ukraine,48.966,29.2996,July,Monsoon,0,Forest,African swine fever
Birds,0,1,0,Virus,Poland,53.795418,19.147597,April,Summer,431293,Backyard,Highly pathogenic avian influenza
Equidae,0,0,0,Bacterium,Lebanon,34.2056,36.3478,August,Monsoon,82,Farm,Glanders
Accipitridae (unidentified),1,0,0,Virus,Germany,52.63,13.37,October,Post-Monsoon,32,Farm,West Nile Fever
Birds,0,1,0,Virus,China (People's Rep. of),36.255,111.561,March,Summer,6374,Backyard,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Australia,-37.7998,144.9298,January,Winter,0,Not applicable,Newcastle disease
Equidae,0,0,0,Virus,Cameroon,10.339595,13.562534,March,Summer,3632,Not applicable,African horse sickness
Birds,0,0,0,Virus,Chinese Taipei,23.801583,120.235143,August,Monsoon,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Korea (Rep. of),37.594678,127.111254,March,Summer,425,Farm,Foot and mouth disease
Birds,0,1,0,Virus,Australia,-35.741,143.9262,August,Monsoon,5099,Farm,Low pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,47.1192,30.5075,December,Winter,41,Other,African swine fever
Razorbill,1,0,0,Virus,Latvia,57.373142,21.512606,August,Monsoon,0,Not applicable,Highly pathogenic avian influenza
Equidae,0,1,0,Virus,Sudan,11.6682,24.9639,April,Summer,1230,Village,Equine influenza
Dogs,0,0,0,Virus,Armenia,39.1889,46.4161,March,Summer,1,Backyard,Rabies
Cattle,0,0,0,Virus,Libya,32.681454,13.427934,January,Winter,220,Farm,Foot and mouth disease
Birds,0,1,0,Virus,Netherlands,53.36703,6.83418,February,Winter,5436770,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Russia,53.46,135.0,December,Winter,4,Not applicable,Foot and mouth disease
Common redpoll,1,0,0,Virus,Israel,32.4114280156,35.0373150588,July,Monsoon,6,Farm,Foot and mouth disease
Cattle,0,0,0,Virus,Algeria,36.7865,3.0139,May,Summer,1251,Farm,Foot and mouth disease
Cattle,0,0,0,Bacterium,Gambia,13.53,-14.77,August,Monsoon,400,Village,Contagious bovine pleuropneumonia
Birds,0,1,0,Virus,Romania,45.1413,29.0316,November,Post-Monsoon,20,Village,Low pathogenic avian influenza
Cattle,0,0,0,Bacterium,Spain,38.9635,-3.9356,August,Monsoon,339,Farm,Anthrax
Wild boar,1,0,0,Virus,Russia,49.803519,42.521625,November,Post-Monsoon,0,Forest,African swine fever
Birds,0,1,0,Virus,Cote D'Ivoire,5.354455,-4.258067,July,Monsoon,176778,Farm,Highly pathogenic avian influenza
Wildlife (species unspecified),1,0,0,Virus,Ukraine,44.498,33.6,February,Winter,0,Not applicable,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Russia,47.307698,39.096901,October,Post-Monsoon,2739963,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Vietnam,18.8863,105.5699,February,Winter,40750,Backyard,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Netherlands,52.134722,5.600556,March,Summer,26573,Farm,Low pathogenic avian influenza
Common carp,0,0,1,Virus,Iraq,33.45828,44.2569,November,Post-Monsoon,408000,River system,Koi herpesvirus
Swine,0,0,0,Virus,Poland,51.579739,19.575273,June,Monsoon,356,Farm,African swine fever
Accipitridae (unidentified),1,0,0,Virus,Germany,50.99,11.29,March,Summer,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Prion,Netherlands,51.61,5.68,October,Post-Monsoon,163,Farm,Bovine spongiform encephalopathy
Cattle,0,0,0,Virus,Russia,50.008163,118.53433,March,Summer,207,Backyard,Foot and mouth disease
Cattle,0,0,0,Virus,Russia,50.517803,128.874026,February,Winter,45,Backyard,Lumpy skin disease
Birds,0,0,0,Virus,Ukraine,51.0717,34.213,January,Winter,399,Village,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Armenia,40.8662,45.4959,August,Monsoon,4,Backyard,Rabies
Goats,0,0,0,Virus,Egypt,31.1993,30.8739,April,Summer,4,Backyard,Sheep pox and goat pox
Birds,0,1,0,Virus,Cambodia,12.287082,104.468312,July,Monsoon,10160,Village,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Poland,54.3108,16.29178,December,Winter,509,Farm,Newcastle disease
Black Swan,1,0,0,Virus,North Macedonia,41.83136,20.97234,November,Post-Monsoon,0,Backyard,Highly pathogenic avian influenza
Birds,0,1,0,Virus,India,29.342658,79.57608,August,Monsoon,21449,Backyard,Highly pathogenic avian influenza
Falcated Duck,1,0,0,Virus,Korea (Rep. of),37.648788,127.005676,February,Winter,0,Other,Highly pathogenic avian influenza
Equidae,0,0,0,Bacterium,Brazil,-23.61416,-46.53277,August,Monsoon,33,Village,Glanders
Eurasian buzzard (common buzzard),1,0,0,Virus,Italy,40.39609,18.29576,January,Winter,0,Other,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Serbia,45.43,19.81,May,Summer,19264,Village,Newcastle disease
Wild boar,1,0,0,Virus,Russia,56.389204,40.967792,October,Post-Monsoon,0,Forest,African swine fever
Mustelidae,0,0,0,Virus,Spain,43.2131,-8.201,June,Monsoon,9874,Farm,SARS-CoV-2 in animals
Cattle,0,0,0,Virus,Spain,39.9243777,-5.9282678,October,Post-Monsoon,586,Farm,Bluetongue
Wild boar,1,0,0,Virus,Romania,45.9677,27.9949,February,Winter,0,Natural park,African swine fever
Birds,0,1,0,Virus,Slovakia,48.21,17.53,January,Winter,5665,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Germany,50.0,6.2,November,Post-Monsoon,305,Farm,Bluetongue
Birds,0,0,0,Virus,Belgium,50.97,3.31,February,Winter,16,Backyard,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Netherlands,53.24,5.54,March,Summer,22273,Farm,Low pathogenic avian influenza
Birds,0,1,0,Virus,Poland,51.559776,18.212755,July,Monsoon,116053,Farm,Highly pathogenic avian influenza
Northern Goshawk,1,0,0,Virus,Norway,58.45061,8.77808,October,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Sheep,0,0,0,Virus,Spain,36.6538762,-4.6385031,October,Post-Monsoon,366,Farm,Bluetongue
Goats,0,0,0,Virus,China (People's Rep. of),33.35,83.75,September,Monsoon,0,Village,Peste des petits ruminants
Cattle,0,0,0,Virus,Namibia,-20.98479,20.8479,January,Winter,580,Village,Lumpy skin disease
Birds,0,1,0,Virus,Ireland,54.346944,-6.962346,December,Winter,211154,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Oman,17.052267,54.192993,January,Winter,5100,Other,Foot and mouth disease
Birds,0,1,0,Virus,Hungary,46.918638,19.470804,June,Monsoon,2947612,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Serbia,43.207428,19.91787,July,Monsoon,1,Farm,Anthrax
Swine,0,0,0,Virus,Russia,54.189249,34.337436,October,Post-Monsoon,14258,Farm,African swine fever
Swine,0,0,0,Virus,China (People's Rep. of),23.500833,111.239722,May,Summer,454,Slaughterhouse,Foot and mouth disease
Swine,0,0,0,Virus,Hong Kong,22.4189,114.0229,February,Winter,3989,Farm,African swine fever
Birds,0,1,0,Virus,France,43.8336,-0.177778,January,Winter,11595,Farm,Low pathogenic avian influenza
Cygnus (unidentified),1,0,0,Virus,Moldova,47.1521,29.1279,December,Winter,0,Body of water,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Moldova,47.13,28.38,July,Monsoon,39,Backyard,African swine fever
Corvidae (unidentified),1,0,0,Virus,Japan,43.0619,141.3544,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Vietnam,16.2652,107.7688,April,Summer,13010,Backyard,Highly pathogenic avian influenza
Rainbow trout,0,0,1,Virus,Italy,45.858281,10.145031,February,Winter,0,Pond,Viral haemorrhagic septicaemia
Cattle,0,0,0,Bacterium,France,45.227623,2.599865,August,Monsoon,631,Farm,Anthrax
Dorcas gazelle,1,0,0,Virus,Senegal,16.0643411,-16.4496228,September,Monsoon,36,Other,Rift Valley fever
Orange River mudfish,1,0,1,Fungus,South Africa,-29.99,24.74,April,Summer,0,Reservoir,Epizootic ulcerative syndrome
Equidae,0,0,0,Virus,Netherlands,51.65196,5.34393,March,Summer,1,Farm,Equine infectious anaemia
Birds,0,1,0,Virus,Romania,45.734096,25.458326,January,Winter,224549,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,India,23.39791,85.338741,May,Summer,3622,Farm,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Italy,45.93009,12.67074,November,Post-Monsoon,61,Farm,Newcastle disease
Wild boar,1,0,0,Virus,Ukraine,48.1989,25.8037,February,Winter,0,Forest,African swine fever
Cattle,0,0,0,Virus,Malawi,-16.5833,35.1333,January,Winter,9500,Village,Foot and mouth disease
Wild boar,1,0,0,Virus,Moldova,46.87,29.28,August,Monsoon,0,Forest,African swine fever
Dogs,0,0,0,Virus,Armenia,40.1397,44.0371,September,Monsoon,1,Village,Rabies
Buffaloes,0,0,0,Virus,Cambodia,12.210822,106.877601,July,Monsoon,20,Village,Lumpy skin disease
Wild boar,1,0,0,Virus,Myanmar,20.7719,99.8472,August,Monsoon,5,Village,African swine fever
Tilapia,0,0,1,Virus,Malaysia,3.01684,102.09063,October,Post-Monsoon,899000,Pond,Tilapia lake virus disease
Birds,0,1,0,Virus,United Kingdom,56.71,-3.42,December,Winter,71,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Portugal,38.898732,-9.400721,January,Winter,55773,Farm,Highly pathogenic avian influenza
Bees,0,0,0,Bacterium,Norway,58.53,7.72,June,Monsoon,237,Apiary,Melissococcus plutonius
Sheep,0,0,0,Virus,Azerbaijan,40.086273,48.840396,January,Winter,333,Farm,Sheep pox and goat pox
Northern Gannet,1,0,0,Virus,Portugal,39.364765,-9.343684,June,Monsoon,0,Other,Highly pathogenic avian influenza
Common carp,0,0,1,Virus,Norway,60.3006,5.2815,July,Monsoon,20,Pond,Koi herpesvirus
Birds,0,0,0,Virus,India,24.1,88.16,January,Winter,200481,Village,Highly pathogenic avian influenza
Northern Goshawk,1,0,0,Virus,Finland,60.22175,25.01456,January,Winter,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Belgium,49.72564,5.78715,February,Winter,4172,Farm,Bluetongue
Birds,0,1,0,Virus,Poland,52.60327,18.6911,January,Winter,376709,Farm,Newcastle disease
Cattle,0,0,0,Prion,Denmark,54.8731,10.3999,November,Post-Monsoon,116,Farm,Bovine spongiform encephalopathy
Cattle,0,0,0,Virus,Botswana,-19.87242,22.39808,October,Post-Monsoon,167982,Village,Foot and mouth disease
Mute Swan,1,0,0,Virus,China (People's Rep. of),37.734981,119.035344,January,Winter,249,Natural park,Highly pathogenic avian influenza
Anatidae (unidentified),1,0,0,Virus,Germany,50.28,10.93,October,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Chinese Taipei,24.44647222,118.33933333,May,Summer,177,Village,Foot and mouth disease
Equidae,0,0,0,Virus,Eswatini,-26.513987,31.269146,April,Summer,123,Farm,African horse sickness
Sheep,0,0,0,Virus,Palestine,31.3702,35.1043,October,Post-Monsoon,70,Farm,Bluetongue
Cattle,0,0,0,Bacterium,Azerbaijan,41.471435,46.528302,June,Monsoon,3,Backyard,Anthrax
Swine,0,0,0,Virus,Romania,47.1122,25.9626,November,Post-Monsoon,87,Farm,Aujeszky's disease
Whooper Swan,1,0,0,Virus,Romania,44.150167,28.650167,December,Winter,0,Other,Highly pathogenic avian influenza
Cats,0,0,0,Virus,Israel,31.5631335013,34.7660592349,March,Summer,50,Village,Highly pathogenic avian influenza
Birds,0,0,0,Virus,Israel,32.8756515488,35.4520885659,May,Summer,3627558,Village,Newcastle disease
North African catfish,1,0,1,Fungus,Malawi,-10.9278,33.9978,April,Summer,1000,River system,Aphanomyces invadans
Birds,0,0,0,Virus,Korea (Dem People's Rep. of),38.978,125.675,April,Summer,226000,Farm,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Russia,50.184043,127.740343,October,Post-Monsoon,2466,Farm,Lumpy skin disease
Birds,0,0,0,Virus,Myanmar,21.672895,100.018669,March,Summer,300,Livestock market,Highly pathogenic avian influenza
Dogs,0,0,0,Virus,Liberia,6.135322,-10.138535,November,Post-Monsoon,2,Other,Rabies
Equidae,0,0,0,Bacterium,United Kingdom,51.9095,-0.2326,July,Monsoon,23,Farm,Contagious equine metritis
Birds,0,1,0,Virus,Hungary,46.479115,20.231791,April,Summer,214481,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Hungary,47.09462,19.94228,March,Summer,3482,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Sweden,59.120644,14.873169,October,Post-Monsoon,7500,Farm,Newcastle disease
Swine,0,0,0,Virus,Moldova,48.07,27.28,June,Monsoon,7,Backyard,African swine fever
Equidae,0,0,0,Virus,Hungary,46.467616,18.453205,July,Monsoon,34,Farm,Equine infectious anaemia
Cattle,0,0,0,Bacterium,South Sudan (Rep. of),7.6968,28.0088,July,Monsoon,560,Village,Anthrax
Equidae,0,0,0,Virus,Germany,51.27,11.24,September,Monsoon,17,Backyard,West Nile Fever
Wild boar,1,0,0,Virus,Moldova,47.7765,27.26862,April,Summer,0,Forest,African swine fever
Rainbow trout,0,0,1,Virus,Czech Republic,49.36879,16.01604,May,Summer,7186,Reservoir,Infectious haematopoietic necrosis virus
Birds,0,1,0,Virus,Germany,48.5,7.83,May,Summer,1883,Backyard,Highly pathogenic avian influenza
Wild boar,1,0,0,Virus,Poland,50.394668,19.187401,December,Winter,0,Not applicable,African swine fever
Swine,0,0,0,Virus,Ukraine,49.8949,28.6102,April,Summer,67,Farm,African swine fever
Cattle,0,0,0,Bacterium,Belgium,51.045467,4.011882,October,Post-Monsoon,14,Farm,Mycobacterium tuberculosis complex
Cattle,0,0,0,Virus,Montenegro,42.6111,19.1326,December,Winter,4,Farm,Bluetongue
Swine,0,0,0,Virus,China (People's Rep. of),25.3926,98.651,November,Post-Monsoon,2185,Farm,African swine fever
Cats,0,0,0,Virus,United Kingdom,51.353,-0.493,May,Summer,2,Not applicable,SARS-CoV-2 in animals
Birds,0,1,0,Virus,Spain,37.2274,-4.9209,February,Winter,1183218,Farm,Highly pathogenic avian influenza
Accipitridae (unidentified),1,0,0,Virus,Germany,49.306,8.49,December,Winter,0,Not applicable,Highly pathogenic avian influenza
Pacific cupped oyster,0,0,1,Virus,United Kingdom,49.174872,-2.015978,July,Monsoon,9000000,Farm,Ostreid herpesvirus-1
Cattle,0,0,0,Virus,Greece,40.2805592,22.5058399,August,Monsoon,2500,Farm,Bluetongue
Swine,0,0,0,Virus,China (People's Rep. of),34.77582,112.01782,March,Summer,364,Farm,African swine fever
Swine,0,0,0,Virus,China (People's Rep. of),35.5986,112.9908,December,Winter,37477,Farm,African swine fever
Swine,0,0,0,Virus,Ukraine,48.2833,26.0038,June,Monsoon,13,Other,African swine fever
Red Knot,1,0,0,Virus,Denmark,55.0851,8.5649,April,Summer,0,Not applicable,Highly pathogenic avian influenza
Accipitridae (unidentified),1,0,0,Virus,Germany,51.46,14.02,October,Post-Monsoon,2,Farm,West Nile Fever
Equidae,0,0,0,Virus,Egypt,23.3335,32.9514,August,Monsoon,3538,Not applicable,Equine influenza
Swine,0,0,0,Virus,Myanmar,24.25496,97.34355,February,Winter,365,Farm,African swine fever
Swine,0,0,0,Virus,Ukraine,48.740876,37.508368,March,Summer,175,Backyard,African swine fever
Birds,0,1,0,Virus,Italy,45.255374,11.323602,November,Post-Monsoon,150148,Farm,Highly pathogenic avian influenza
Buffaloes,0,0,0,Virus,Laos,16.9268,105.35384,May,Summer,978,Village,Lumpy skin disease
Birds,0,1,0,Virus,Israel,31.7387,34.6787,January,Winter,20671588,Farm,Newcastle disease
Cattle,0,0,0,Virus,Zimbabwe,-16.05638,31.09203,May,Summer,26472,Village,Foot and mouth disease
Birds,0,1,0,Virus,Philippines,15.116135,120.817973,February,Winter,2573,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Sweden,55.394729,13.005446,November,Post-Monsoon,44000,Farm,Newcastle disease
Greylag Goose,1,1,0,Virus,France,43.474423,-1.116476,January,Winter,14,Farm,Highly pathogenic avian influenza
Common Teal,1,0,0,Virus,Italy,45.577621,9.181599,December,Winter,0,Natural park,Highly pathogenic avian influenza
Swine,0,0,0,Virus,France,43.1,-1.19,November,Post-Monsoon,466,Farm,Aujeszky's disease
Dogs,0,0,0,Virus,Kazakhstan,53.314,65.537,July,Monsoon,1,Backyard,Rabies
Cats,0,0,0,Virus,Greece,40.94,21.92,May,Summer,1,Not applicable,Rabies
Cattle,0,0,0,Prion,Spain,43.6120709,-7.8281047,July,Monsoon,68,Farm,Bovine spongiform encephalopathy
Cattle,0,0,0,Virus,Algeria,36.3962,4.2495,January,Winter,916,Farm,Foot and mouth disease
Birds,0,1,0,Virus,United States of America,37.181,-94.315,February,Winter,20000,Farm,Low pathogenic avian influenza
Hippopotamus,1,0,0,Bacterium,Malawi,-14.95306,35.28576,October,Post-Monsoon,2000,Natural park,Anthrax
Cattle,0,0,0,Virus,Algeria,33.849,2.834,November,Post-Monsoon,6,Farm,Bluetongue
Wood Duck,1,0,0,Virus,Brazil,-23.442,-47.457,July,Monsoon,0,Other,Highly pathogenic avian influenza
Swine,0,0,0,Virus,Ukraine,51.0559,34.6546,January,Winter,6915,Farm,African swine fever
Atlantic salmon,1,0,1,Virus,Denmark,56.4063,10.1114,February,Winter,0,Other,Infectious salmon anaemia virus
Cattle,0,0,0,Bacterium,Norway,59.372,5.942,November,Post-Monsoon,237,Farm,Mycobacterium tuberculosis complex
Sheep,0,0,0,Bacterium,Azerbaijan,40.055311,47.458543,September,Monsoon,51,Backyard,Anthrax
Swine,0,0,0,Virus,Israel,32.838004084,35.1273026969,June,Monsoon,8173,Farm,Porcine reproductive and respiratory syndrome
Cattle,0,0,0,Virus,Bahrain,26.2127,50.5558,April,Summer,64,Farm,Foot and mouth disease
Wild boar,1,0,0,Virus,Ukraine,50.517804,29.461246,July,Monsoon,0,Forest,African swine fever
Birds,0,1,0,Virus,Botswana,-24.36,26.13,July,Monsoon,2286,Village,Newcastle disease
Birds,0,1,0,Virus,Poland,51.78404,18.425196,January,Winter,12051,Farm,Highly pathogenic avian influenza
Brown Pelican,1,0,0,Virus,Honduras,15.805,-87.5416,February,Winter,0,Other,Highly pathogenic avian influenza
Cattle,0,0,0,Bacterium,Bulgaria,41.5805,23.9668,November,Post-Monsoon,368,Farm,Brucellosis
Birds,0,1,0,Virus,United States of America,45.114,-95.036,November,Post-Monsoon,382050,Farm,Low pathogenic avian influenza
Birds,0,1,0,Virus,Vietnam,10.7722,105.5123,May,Summer,25366,Village,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Germany,51.486795,10.690727,November,Post-Monsoon,2340,Farm,Low pathogenic avian influenza
Birds,0,1,0,Virus,Albania,41.355869,19.828327,January,Winter,410,Backyard,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Congo (Dem. Rep. of the),-3.2231,28.9034,May,Summer,15045,Farm,Foot and mouth disease
Cattle,0,0,0,Bacterium,Croatia,44.477455,16.088891,May,Summer,5,Farm,Anthrax
Cattle,0,0,0,Bacterium,Nigeria,12.58986,9.8261,January,Winter,38,Farm,Mycoplasma mycoides subsp. mycoides SC
Bees,0,1,0,Parasite,Canada,51.156,-100.3014,August,Monsoon,1700,Apiary,Small hive beetle infestation
Birds,0,1,0,Virus,South Africa,-34.3,21.9,May,Summer,977,Farm,Low pathogenic avian influenza
Herring Gull,1,0,0,Virus,Spain,43.1027,-8.2813,October,Post-Monsoon,0,Other,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Venezuela,7.616,-70.233,November,Post-Monsoon,21,Farm,Equine encephalomyelitis
Birds,0,0,0,Virus,Czech Republic,49.9974,15.7124,January,Winter,36,Not applicable,Newcastle disease
Birds,0,1,0,Virus,Belize,17.214964,-89.044389,February,Winter,302261,Village,Low pathogenic avian influenza
Cattle,0,0,0,Virus,Palestinian Territory,32.457572,35.229827,April,Summer,1752,Farm,Lumpy skin disease
Cattle,0,0,0,Bacterium,Romania,46.4847,27.6096,August,Monsoon,4,Village,Anthrax
Greylag Goose,1,0,0,Virus,Iceland,64.094396,-20.966731,October,Post-Monsoon,0,Not applicable,Highly pathogenic avian influenza
Cattle,0,0,0,Virus,Portugal,38.150904,-7.106192,July,Monsoon,159,Farm,Epizootic hemorrhagic disease virus
Cattle,0,0,0,Virus,China (People's Rep. of),42.1189,96.0281,March,Summer,72,Other,Foot and mouth disease
Equidae,0,0,0,Virus,Ecuador,-2.247265,-80.135728,March,Summer,26,Farm,Equine encephalomyelitis
Birds,0,1,0,Virus,United Kingdom,56.09982,-3.4454402,January,Winter,39800,Farm,Low pathogenic avian influenza
Cattle,0,0,0,Virus,United Kingdom,51.4484,-0.5539,September,Monsoon,791,Farm,Foot and mouth disease
Wild boar,1,0,0,Virus,Russia,50.2235,129.1249,November,Post-Monsoon,0,Forest,Classical swine fever
Birds,0,1,0,Virus,Hungary,47.724837,21.690693,June,Monsoon,10503,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Kuwait,28.570663,48.002132,March,Summer,714443,Farm,Highly pathogenic avian influenza
Equidae,0,0,0,Virus,Italy,40.038981,8.40136,December,Winter,290,Farm,West Nile Fever
Birds,0,1,0,Virus,United Kingdom,50.11,-5.42,November,Post-Monsoon,41,Farm,Highly pathogenic avian influenza
Birds,0,1,0,Virus,Russia,52.3495,48.315277,June,Monsoon,727,Village,Newcastle disease
Wild boar,1,0,0,Virus,Hungary,47.419444,20.645833,January,Winter,0,Forest,African swine fever
Cattle,0,0,0,Virus,Slovakia,47.8049,17.6666,March,Summer,7490,Farm,Foot and mouth disease
Cattle,0,0,0,Bacterium,Lesotho,-29.1162,27.9743,April,Summer,13,Backyard,Anthrax
Cattle,0,0,0,Virus,Ecuador,-3.41489966,-79.35188579,March,Summer,25,Farm,Rabies
Birds,0,1,0,Virus,Philippines,11.146491,124.568738,March,Summer,60529,Farm,Highly pathogenic avian influenza
Goats,0,0,0,Bacterium,Ukraine,49.56,31.05,September,Monsoon,342,Farm,Anthrax
Cattle,0,0,0,Virus,South Africa,-23.4,30.6,June,Monsoon,9831,Village,Foot and mouth disease
